| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:9:9:9:58                    | println           |    1 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:9:28:9:57                   | println(String)                                 | main                          | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:8:24:8:27                   | App                                  | println           | file:///modules/java.base/java/io/PrintStream.class:0:0:0:0                                                                                        | PrintStream          |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:65:9:65:83     | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:65:82:65:82    | withDiscount(DiscountType, double)              | testDiscount                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:63:10:63:21    | ShoppingCartTest                     | withDiscount      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                                 | DiscountService      |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:67:9:67:52     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:67:22:67:25    | assertEquals(double, double)                    | testDiscount                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:63:10:63:21    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:67:9:67:52     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:67:28:67:51    | assertEquals(double, double)                    | testDiscount                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:63:10:63:21    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:68:9:68:43     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:68:22:68:25    | assertEquals(double, double)                    | testDiscount                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:63:10:63:21    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:68:9:68:43     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:68:28:68:42    | assertEquals(double, double)                    | testDiscount                  | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:63:10:63:21    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:74:9:74:51     | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:74:22:74:50    | addItem(CartItem)                               | testTotal                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:73:10:73:18    | ShoppingCartTest                     | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:75:9:75:91     | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:75:48:75:86    | withDiscount(DiscountType, double)              | testTotal                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:73:10:73:18    | ShoppingCartTest                     | withDiscount      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                                 | DiscountService      |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:75:9:75:91     | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:75:89:75:90    | withDiscount(DiscountType, double)              | testTotal                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:73:10:73:18    | ShoppingCartTest                     | withDiscount      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                                 | DiscountService      |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:77:9:77:43     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:77:22:77:25    | assertEquals(double, double)                    | testTotal                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:73:10:73:18    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:77:9:77:43     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:77:28:77:42    | assertEquals(double, double)                    | testTotal                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:73:10:73:18    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:83:9:83:48     | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:83:22:83:47    | addItem(CartItem)                               | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                     | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:84:9:84:48     | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:84:22:84:47    | addItem(CartItem)                               | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                     | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:87:9:87:83     | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:87:48:87:79    | withDiscount(DiscountType, double)              | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                     | withDiscount      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                                 | DiscountService      |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:87:9:87:83     | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:87:82:87:82    | withDiscount(DiscountType, double)              | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                     | withDiscount      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                                 | DiscountService      |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:89:9:89:46     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:89:22:89:25    | assertEquals(double, double)                    | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:89:9:89:46     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:89:28:89:45    | assertEquals(double, double)                    | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:90:9:90:51     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:90:22:90:24    | assertEquals(double, double)                    | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:90:9:90:51     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:90:27:90:50    | assertEquals(double, double)                    | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:91:9:91:43     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:91:22:91:25    | assertEquals(double, double)                    | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:91:9:91:43     | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:91:28:91:42    | assertEquals(double, double)                    | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                     | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:97:9:97:51     | addItem           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:97:22:97:50    | addItem(CartItem)                               | testClear                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:96:10:96:18    | ShoppingCartTest                     | addItem           | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/ShoppingCart.java:32:17:32:23                                    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:98:9:98:83     | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:98:48:98:79    | withDiscount(DiscountType, double)              | testClear                     | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/test/java/com/demo/ShoppingCartTest.java:96:10:96:18    | ShoppingCartTest                     | withDiscount      | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                                 | DiscountService      |
